Point_ID,tratamiento,Year,Date,Red,NIR,NDVI,SAVI
86,sector no restaurado,2000,2000-07-03,0.174,0.219,0.113,0.075
86,sector no restaurado,2000,2000-07-04,0.227,0.287,0.117,0.089
86,sector no restaurado,2000,2000-07-05,0.179,0.241,0.147,0.101
86,sector no restaurado,2000,2000-07-06,,,,
86,sector no restaurado,2000,2000-07-07,0.188,0.231,0.103,0.07
86,sector no restaurado,2000,2000-07-08,0.201,0.254,0.117,0.083
86,sector no restaurado,2000,2000-07-09,0.205,0.302,0.192,0.145
86,sector no restaurado,2000,2000-07-10,0.298,0.354,0.086,0.073
86,sector no restaurado,2000,2000-07-11,0.239,0.288,0.092,0.071
86,sector no restaurado,2000,2000-07-12,0.168,0.231,0.158,0.105
86,sector no restaurado,2000,2000-07-13,0.22,0.27,0.101,0.075
86,sector no restaurado,2000,2000-07-14,0.197,0.234,0.086,0.06
86,sector no restaurado,2000,2000-07-15,0.198,0.25,0.114,0.081
86,sector no restaurado,2000,2000-07-16,0.205,0.239,0.075,0.053
86,sector no restaurado,2000,2000-07-17,0.266,0.294,0.051,0.04
86,sector no restaurado,2000,2000-07-18,0.139,0.155,0.055,0.031
86,sector no restaurado,2000,2000-07-19,0.175,0.22,0.113,0.075
86,sector no restaurado,2000,2000-07-20,0.205,0.247,0.092,0.065
86,sector no restaurado,2000,2000-07-21,0.192,0.237,0.103,0.072
86,sector no restaurado,2000,2000-07-22,,,,
86,sector no restaurado,2000,2000-07-23,0.178,0.235,0.137,0.093
86,sector no restaurado,2000,2000-07-24,0.179,0.226,0.115,0.077
86,sector no restaurado,2000,2000-07-25,0.201,0.271,0.15,0.109
86,sector no restaurado,2000,2000-07-26,0.168,0.222,0.138,0.091
86,sector no restaurado,2000,2000-07-27,0.222,0.278,0.112,0.084
86,sector no restaurado,2000,2000-07-28,0.179,0.218,0.1,0.066
86,sector no restaurado,2000,2000-07-29,0.244,0.305,0.112,0.088
86,sector no restaurado,2000,2000-07-30,0.186,0.228,0.102,0.069
86,sector no restaurado,2000,2000-07-31,0.191,0.239,0.113,0.078
86,sector no restaurado,2000,2000-08-01,0.194,0.248,0.121,0.085
86,sector no restaurado,2000,2000-08-02,0.173,0.218,0.115,0.076
86,sector no restaurado,2000,2000-08-03,0.217,0.277,0.122,0.091
86,sector no restaurado,2000,2000-08-04,0.171,0.219,0.122,0.08
86,sector no restaurado,2000,2000-08-05,0.253,0.317,0.113,0.09
86,sector no restaurado,2000,2000-08-18,,,,
86,sector no restaurado,2000,2000-08-19,0.211,0.256,0.097,0.07
86,sector no restaurado,2000,2000-08-20,0.167,0.209,0.113,0.073
86,sector no restaurado,2000,2000-08-21,0.216,0.265,0.101,0.074
86,sector no restaurado,2000,2000-08-22,0.165,0.224,0.153,0.1
86,sector no restaurado,2000,2000-08-23,,,,
86,sector no restaurado,2000,2000-08-24,0.175,0.234,0.145,0.098
86,sector no restaurado,2000,2000-08-25,0.7,0.699,-0.001,-0.001
86,sector no restaurado,2000,2000-08-26,0.246,0.309,0.114,0.09
86,sector no restaurado,2000,2000-08-27,0.176,0.229,0.133,0.089
86,sector no restaurado,2000,2000-08-28,0.23,0.28,0.099,0.075
86,sector no restaurado,2000,2000-08-29,0.168,0.219,0.133,0.087
86,sector no restaurado,2000,2000-08-30,0.488,0.496,0.008,0.008
86,sector no restaurado,2000,2000-08-31,0.33,0.352,0.033,0.029
86,sector no restaurado,2000,2000-09-01,0.172,0.21,0.099,0.064
86,sector no restaurado,2000,2000-09-02,0.194,0.254,0.135,0.096
86,sector no restaurado,2000,2000-09-03,0.433,0.444,0.013,0.012
86,sector no restaurado,2000,2000-09-04,0.224,0.283,0.116,0.088
86,sector no restaurado,2000,2000-09-05,0.294,0.322,0.046,0.038
86,sector no restaurado,2000,2000-09-06,0.223,0.273,0.1,0.075
86,sector no restaurado,2000,2000-09-07,0.17,0.23,0.149,0.1
86,sector no restaurado,2000,2000-09-08,,,,
86,sector no restaurado,2000,2000-09-09,0.195,0.255,0.134,0.095
86,sector no restaurado,2000,2000-09-10,0.178,0.22,0.106,0.07
86,sector no restaurado,2000,2000-09-11,0.209,0.268,0.123,0.09
86,sector no restaurado,2000,2000-09-12,0.172,0.221,0.126,0.083
86,sector no restaurado,2000,2000-09-13,0.368,0.381,0.017,0.015
86,sector no restaurado,2000,2000-09-14,0.189,0.233,0.104,0.071
86,sector no restaurado,2000,2000-09-15,0.273,0.336,0.104,0.085
86,sector no restaurado,2000,2000-09-16,0.191,0.239,0.113,0.079
86,sector no restaurado,2000,2000-09-17,0.181,0.222,0.102,0.068
86,sector no restaurado,2000,2000-09-18,0.214,0.26,0.096,0.07
86,sector no restaurado,2000,2000-09-19,0.188,0.239,0.121,0.084
86,sector no restaurado,2000,2000-09-20,0.226,0.291,0.126,0.096
86,sector no restaurado,2000,2000-09-21,0.17,0.224,0.137,0.09
86,sector no restaurado,2000,2000-09-22,0.219,0.272,0.109,0.081
86,sector no restaurado,2000,2000-09-23,0.178,0.228,0.125,0.084
86,sector no restaurado,2000,2000-09-24,,,,
86,sector no restaurado,2000,2000-09-25,0.199,0.259,0.131,0.094
86,sector no restaurado,2000,2000-09-26,0.177,0.217,0.103,0.068
86,sector no restaurado,2000,2000-09-27,0.216,0.277,0.123,0.091
86,sector no restaurado,2000,2000-09-28,0.175,0.229,0.135,0.09
86,sector no restaurado,2000,2000-09-29,0.218,0.276,0.115,0.086
86,sector no restaurado,2000,2000-09-30,0.181,0.225,0.108,0.073
86,sector no restaurado,2000,2000-10-01,0.221,0.269,0.099,0.073
86,sector no restaurado,2000,2000-10-02,0.188,0.256,0.154,0.109
86,sector no restaurado,2000,2000-10-03,0.167,0.211,0.115,0.074
86,sector no restaurado,2000,2000-10-04,0.215,0.283,0.136,0.102
86,sector no restaurado,2000,2000-10-05,0.173,0.22,0.12,0.079
86,sector no restaurado,2000,2000-10-06,0.227,0.294,0.13,0.099
86,sector no restaurado,2000,2000-10-07,0.186,0.247,0.142,0.099
86,sector no restaurado,2000,2000-10-08,0.223,0.276,0.107,0.08
86,sector no restaurado,2000,2000-10-09,0.213,0.276,0.128,0.095
86,sector no restaurado,2000,2000-10-10,,,,
86,sector no restaurado,2000,2000-10-11,0.206,0.274,0.142,0.104
86,sector no restaurado,2000,2000-10-12,0.165,0.203,0.103,0.066
86,sector no restaurado,2000,2000-10-13,0.233,0.277,0.088,0.066
86,sector no restaurado,2000,2000-10-14,0.204,0.258,0.116,0.084
86,sector no restaurado,2000,2000-10-15,0.254,0.302,0.086,0.068
86,sector no restaurado,2000,2000-10-16,0.184,0.229,0.11,0.075
86,sector no restaurado,2000,2000-10-17,,,,
86,sector no restaurado,2000,2000-10-18,0.192,0.259,0.149,0.106
86,sector no restaurado,2000,2000-10-19,0.182,0.227,0.109,0.074
86,sector no restaurado,2000,2000-10-20,0.233,0.277,0.086,0.065
86,sector no restaurado,2000,2000-10-21,0.278,0.296,0.031,0.025
86,sector no restaurado,2000,2000-10-22,0.276,0.318,0.071,0.058
86,sector no restaurado,2000,2000-10-23,0.179,0.231,0.127,0.086
86,sector no restaurado,2000,2000-10-24,0.234,0.286,0.101,0.077
86,sector no restaurado,2000,2000-10-25,0.182,0.243,0.143,0.098
86,sector no restaurado,2000,2000-10-26,,,,
86,sector no restaurado,2000,2000-10-27,0.212,0.269,0.119,0.088
86,sector no restaurado,2000,2000-10-28,0.175,0.214,0.099,0.065
86,sector no restaurado,2000,2000-10-29,0.235,0.276,0.081,0.062
86,sector no restaurado,2000,2000-10-30,0.194,0.229,0.083,0.057
86,sector no restaurado,2000,2000-10-31,0.241,0.289,0.09,0.069
86,sector no restaurado,2000,2000-11-01,0.176,0.232,0.137,0.093
86,sector no restaurado,2000,2000-11-02,0.232,0.283,0.099,0.075
86,sector no restaurado,2000,2000-11-03,0.186,0.246,0.14,0.097
86,sector no restaurado,2000,2000-11-04,0.184,0.226,0.104,0.07
86,sector no restaurado,2000,2000-11-05,0.225,0.278,0.107,0.08
86,sector no restaurado,2000,2000-11-06,0.18,0.23,0.122,0.083
86,sector no restaurado,2000,2000-11-07,0.225,0.282,0.112,0.085
86,sector no restaurado,2000,2000-11-08,0.178,0.233,0.135,0.091
86,sector no restaurado,2000,2000-11-09,0.233,0.293,0.114,0.088
86,sector no restaurado,2000,2000-11-10,0.178,0.23,0.126,0.085
86,sector no restaurado,2000,2000-11-11,,,,
86,sector no restaurado,2000,2000-11-12,0.218,0.276,0.116,0.086
86,sector no restaurado,2000,2000-11-13,0.169,0.211,0.109,0.071
86,sector no restaurado,2000,2000-11-14,0.233,0.285,0.101,0.077
86,sector no restaurado,2000,2000-11-15,0.209,0.25,0.091,0.065
86,sector no restaurado,2000,2000-11-16,0.235,0.286,0.098,0.075
86,sector no restaurado,2000,2000-11-17,0.178,0.225,0.118,0.079
86,sector no restaurado,2000,2000-11-18,0.269,0.332,0.104,0.085
86,sector no restaurado,2000,2000-11-19,0.216,0.254,0.081,0.059
86,sector no restaurado,2000,2000-11-20,0.161,0.203,0.114,0.072
86,sector no restaurado,2000,2000-11-21,0.23,0.304,0.138,0.107
86,sector no restaurado,2000,2000-11-22,0.152,0.19,0.113,0.069
86,sector no restaurado,2000,2000-11-23,0.226,0.28,0.107,0.081
86,sector no restaurado,2000,2000-11-24,0.168,0.215,0.123,0.08
86,sector no restaurado,2000,2000-11-25,0.267,0.332,0.108,0.088
86,sector no restaurado,2000,2000-11-26,0.184,0.227,0.104,0.07
86,sector no restaurado,2000,2000-11-27,,,,
86,sector no restaurado,2000,2000-11-28,0.217,0.278,0.123,0.092
86,sector no restaurado,2000,2000-11-29,0.176,0.219,0.109,0.072
86,sector no restaurado,2000,2000-11-30,0.245,0.318,0.13,0.103
86,sector no restaurado,2000,2000-12-01,0.169,0.211,0.11,0.071
86,sector no restaurado,2000,2000-12-02,0.228,0.292,0.122,0.094
86,sector no restaurado,2000,2000-12-03,0.17,0.22,0.128,0.084
86,sector no restaurado,2000,2000-12-04,0.214,0.265,0.105,0.077
86,sector no restaurado,2000,2000-12-05,0.197,0.263,0.143,0.103
86,sector no restaurado,2000,2000-12-06,0.304,0.326,0.034,0.029
86,sector no restaurado,2000,2000-12-07,0.235,0.272,0.072,0.054
86,sector no restaurado,2000,2000-12-08,0.171,0.222,0.13,0.086
86,sector no restaurado,2000,2000-12-09,0.237,0.3,0.117,0.091
86,sector no restaurado,2000,2000-12-10,0.129,0.171,0.141,0.079
86,sector no restaurado,2000,2000-12-11,0.301,0.347,0.071,0.06
86,sector no restaurado,2000,2000-12-12,0.303,0.336,0.052,0.044
86,sector no restaurado,2000,2000-12-13,,,,
86,sector no restaurado,2000,2000-12-14,0.197,0.262,0.141,0.101
86,sector no restaurado,2000,2000-12-15,0.171,0.221,0.127,0.084
86,sector no restaurado,2000,2000-12-16,0.225,0.297,0.138,0.106
86,sector no restaurado,2000,2000-12-17,0.16,0.201,0.116,0.073
86,sector no restaurado,2000,2000-12-18,0.214,0.267,0.111,0.082
86,sector no restaurado,2000,2000-12-19,0.293,0.318,0.041,0.034
86,sector no restaurado,2000,2000-12-20,0.224,0.287,0.124,0.094
86,sector no restaurado,2000,2000-12-21,0.171,0.226,0.138,0.092
86,sector no restaurado,2000,2000-12-22,0.178,0.227,0.122,0.082
86,sector no restaurado,2000,2000-12-23,0.235,0.311,0.141,0.11
86,sector no restaurado,2000,2000-12-24,0.16,0.213,0.141,0.091
86,sector no restaurado,2000,2000-12-25,0.237,0.305,0.126,0.098
86,sector no restaurado,2000,2000-12-26,0.161,0.208,0.128,0.082
86,sector no restaurado,2000,2000-12-27,0.257,0.325,0.117,0.095
86,sector no restaurado,2000,2000-12-28,0.175,0.218,0.11,0.073
86,sector no restaurado,2000,2000-12-29,,,,
86,sector no restaurado,2000,2000-12-30,0.201,0.265,0.137,0.1
86,sector no restaurado,2000,2000-12-31,0.172,0.223,0.128,0.085
493,control 2,2001,2001-01-01,0.336,0.371,0.049,0.043
493,control 2,2001,2001-01-02,0.305,0.333,0.045,0.037
493,control 2,2001,2001-01-03,0.272,0.372,0.156,0.131
493,control 2,2001,2001-01-04,0.184,0.243,0.139,0.096
493,control 2,2001,2001-01-05,0.266,0.363,0.153,0.128
493,control 2,2001,2001-01-06,0.208,0.287,0.16,0.12
493,control 2,2001,2001-01-07,0.155,0.225,0.183,0.118
493,control 2,2001,2001-01-08,0.253,0.358,0.172,0.142
493,control 2,2001,2001-01-09,0.167,0.236,0.171,0.114
493,control 2,2001,2001-01-10,0.481,0.513,0.031,0.031
493,control 2,2001,2001-01-11,0.178,0.249,0.166,0.115
493,control 2,2001,2001-01-12,0.297,0.382,0.125,0.108
493,control 2,2001,2001-01-13,0.358,0.409,0.066,0.06
493,control 2,2001,2001-01-14,,,,
493,control 2,2001,2001-01-15,0.219,0.319,0.186,0.145
493,control 2,2001,2001-01-16,0.635,0.629,-0.004,-0.005
493,control 2,2001,2001-01-17,0.292,0.422,0.182,0.161
493,control 2,2001,2001-01-18,0.18,0.24,0.143,0.098
493,control 2,2001,2001-01-19,0.295,0.444,0.201,0.18
493,control 2,2001,2001-01-20,0.194,0.252,0.13,0.092
493,control 2,2001,2001-01-21,0.262,0.413,0.224,0.193
493,control 2,2001,2001-01-22,0.189,0.293,0.215,0.158
493,control 2,2001,2001-01-23,0.548,0.561,0.012,0.012
493,control 2,2001,2001-01-24,0.241,0.343,0.174,0.141
493,control 2,2001,2001-01-25,0.175,0.23,0.138,0.093
493,control 2,2001,2001-01-26,0.245,0.348,0.174,0.142
493,control 2,2001,2001-01-27,0.185,0.245,0.139,0.096
493,control 2,2001,2001-01-28,0.262,0.392,0.199,0.169
493,control 2,2001,2001-01-29,0.206,0.281,0.153,0.113
493,control 2,2001,2001-01-30,,,,
493,control 2,2001,2001-01-31,0.391,0.446,0.065,0.061
493,control 2,2001,2001-02-01,0.054,0.095,0.272,0.094
493,control 2,2001,2001-02-02,0.637,0.65,0.01,0.011
493,control 2,2001,2001-02-03,0.257,0.297,0.073,0.057
493,control 2,2001,2001-02-04,0.653,0.661,0.006,0.007
493,control 2,2001,2001-02-05,0.606,0.631,0.02,0.022
493,control 2,2001,2001-02-06,0.271,0.391,0.182,0.155
493,control 2,2001,2001-02-07,0.206,0.333,0.237,0.184
493,control 2,2001,2001-02-08,0.13,0.206,0.225,0.135
493,control 2,2001,2001-02-09,0.27,0.34,0.115,0.095
493,control 2,2001,2001-02-10,0.172,0.241,0.166,0.112
493,control 2,2001,2001-02-11,0.249,0.357,0.177,0.146
493,control 2,2001,2001-02-12,0.593,0.597,0.003,0.003
493,control 2,2001,2001-02-13,0.253,0.393,0.217,0.183
493,control 2,2001,2001-02-14,0.175,0.278,0.228,0.162
493,control 2,2001,2001-02-15,,,,
493,control 2,2001,2001-02-16,0.207,0.324,0.22,0.17
493,control 2,2001,2001-02-17,0.142,0.17,0.09,0.052
493,control 2,2001,2001-02-18,0.283,0.348,0.104,0.087
493,control 2,2001,2001-02-19,0.15,0.211,0.167,0.105
493,control 2,2001,2001-02-20,0.248,0.356,0.18,0.148
493,control 2,2001,2001-02-21,0.189,0.262,0.162,0.115
493,control 2,2001,2001-02-22,0.256,0.37,0.183,0.152
493,control 2,2001,2001-02-23,0.204,0.313,0.211,0.161
493,control 2,2001,2001-02-24,0.196,0.234,0.09,0.063
493,control 2,2001,2001-02-25,0.251,0.288,0.068,0.053
493,control 2,2001,2001-02-26,0.625,0.65,0.02,0.021
493,control 2,2001,2001-02-27,0.798,0.808,0.007,0.008
493,control 2,2001,2001-02-28,0.159,0.179,0.059,0.036
493,control 2,2001,2001-03-01,0.555,0.615,0.051,0.054
493,control 2,2001,2001-03-02,0.258,0.328,0.119,0.096
493,control 2,2001,2001-03-03,,,,
493,control 2,2001,2001-03-04,0.214,0.316,0.193,0.149
493,control 2,2001,2001-03-05,0.148,0.222,0.2,0.127
493,control 2,2001,2001-03-06,0.827,0.862,0.021,0.024
493,control 2,2001,2001-03-07,0.133,0.232,0.271,0.172
493,control 2,2001,2001-03-08,0.244,0.333,0.155,0.124
493,control 2,2001,2001-03-09,0.16,0.255,0.228,0.155
493,control 2,2001,2001-03-10,0.242,0.345,0.175,0.142
493,control 2,2001,2001-03-11,0.184,0.285,0.214,0.155
493,control 2,2001,2001-03-12,0.128,0.185,0.182,0.105
493,control 2,2001,2001-03-13,0.204,0.266,0.132,0.096
493,control 2,2001,2001-03-14,0.544,0.579,0.031,0.032
493,control 2,2001,2001-03-15,0.23,0.321,0.166,0.131
493,control 2,2001,2001-03-16,0.166,0.243,0.189,0.127
493,control 2,2001,2001-03-17,0.239,0.356,0.196,0.16
493,control 2,2001,2001-03-18,0.176,0.243,0.159,0.109
493,control 2,2001,2001-03-19,,,,
493,control 2,2001,2001-03-20,0.271,0.365,0.148,0.124
493,control 2,2001,2001-03-21,0.143,0.206,0.181,0.111
493,control 2,2001,2001-03-22,0.224,0.338,0.202,0.16
493,control 2,2001,2001-03-23,0.149,0.212,0.176,0.111
493,control 2,2001,2001-03-24,0.227,0.328,0.181,0.143
493,control 2,2001,2001-03-25,0.176,0.234,0.143,0.097
493,control 2,2001,2001-03-26,0.235,0.368,0.219,0.18
493,control 2,2001,2001-03-27,0.172,0.268,0.218,0.153
493,control 2,2001,2001-03-28,0.15,0.217,0.184,0.117
493,control 2,2001,2001-03-29,0.193,0.282,0.186,0.136
493,control 2,2001,2001-03-30,0.152,0.23,0.202,0.131
493,control 2,2001,2001-03-31,0.227,0.331,0.186,0.147
493,control 2,2001,2001-04-01,0.169,0.214,0.118,0.077
493,control 2,2001,2001-04-02,0.227,0.325,0.177,0.139
493,control 2,2001,2001-04-03,0.163,0.255,0.219,0.149
493,control 2,2001,2001-04-04,,,,
493,control 2,2001,2001-04-05,0.182,0.276,0.205,0.147
493,control 2,2001,2001-04-06,0.152,0.218,0.176,0.112
493,control 2,2001,2001-04-07,0.202,0.279,0.16,0.118
493,control 2,2001,2001-04-08,0.537,0.542,0.004,0.004
493,control 2,2001,2001-04-09,0.215,0.308,0.177,0.136
493,control 2,2001,2001-04-10,0.152,0.227,0.199,0.129
493,control 2,2001,2001-04-11,0.242,0.355,0.19,0.155
493,control 2,2001,2001-04-12,0.21,0.239,0.066,0.047
493,control 2,2001,2001-04-13,0.166,0.239,0.18,0.12
493,control 2,2001,2001-04-14,0.186,0.243,0.132,0.092
493,control 2,2001,2001-04-15,0.157,0.223,0.173,0.112
493,control 2,2001,2001-04-16,0.199,0.278,0.167,0.122
493,control 2,2001,2001-04-17,0.151,0.209,0.161,0.101
493,control 2,2001,2001-04-18,0.234,0.306,0.133,0.104
493,control 2,2001,2001-04-19,0.168,0.255,0.205,0.141
493,control 2,2001,2001-04-20,,,,
493,control 2,2001,2001-04-21,0.189,0.282,0.198,0.144
493,control 2,2001,2001-04-22,0.158,0.225,0.175,0.114
493,control 2,2001,2001-04-23,0.206,0.3,0.185,0.14
493,control 2,2001,2001-04-24,0.33,0.383,0.075,0.066
493,control 2,2001,2001-04-25,0.501,0.514,0.013,0.013
493,control 2,2001,2001-04-26,0.148,0.211,0.176,0.11
493,control 2,2001,2001-04-27,0.211,0.285,0.149,0.111
493,control 2,2001,2001-04-28,0.165,0.246,0.199,0.135
493,control 2,2001,2001-04-29,0.066,0.09,0.15,0.054
493,control 2,2001,2001-04-30,0.194,0.285,0.19,0.139
493,control 2,2001,2001-05-01,0.166,0.232,0.166,0.11
493,control 2,2001,2001-05-02,0.186,0.244,0.134,0.093
493,control 2,2001,2001-05-03,0.189,0.256,0.15,0.106
493,control 2,2001,2001-05-04,0.208,0.26,0.111,0.08
493,control 2,2001,2001-05-05,0.217,0.284,0.135,0.101
493,control 2,2001,2001-05-06,,,,
493,control 2,2001,2001-05-07,0.19,0.278,0.189,0.137
493,control 2,2001,2001-05-08,0.145,0.194,0.147,0.089
493,control 2,2001,2001-05-09,0.183,0.228,0.108,0.073
493,control 2,2001,2001-05-10,0.158,0.217,0.156,0.101
493,control 2,2001,2001-05-11,0.188,0.249,0.139,0.097
493,control 2,2001,2001-05-12,0.165,0.236,0.177,0.118
493,control 2,2001,2001-05-13,0.201,0.259,0.126,0.091
493,control 2,2001,2001-05-14,0.286,0.341,0.088,0.073
493,control 2,2001,2001-05-15,0.166,0.224,0.15,0.098
493,control 2,2001,2001-05-16,0.162,0.22,0.153,0.099
493,control 2,2001,2001-05-17,0.137,0.176,0.128,0.074
493,control 2,2001,2001-05-18,0.177,0.223,0.114,0.076
493,control 2,2001,2001-05-19,0.951,0.961,0.005,0.006
493,control 2,2001,2001-05-20,0.208,0.286,0.157,0.117
493,control 2,2001,2001-05-21,0.183,0.258,0.17,0.119
493,control 2,2001,2001-05-22,,,,
493,control 2,2001,2001-05-23,,,,
493,control 2,2001,2001-05-24,,,,
493,control 2,2001,2001-05-25,,,,
493,control 2,2001,2001-05-26,0.149,0.191,0.121,0.074
493,control 2,2001,2001-05-27,0.211,0.284,0.147,0.109
493,control 2,2001,2001-05-28,0.144,0.187,0.131,0.078
493,control 2,2001,2001-05-29,0.272,0.347,0.122,0.101
493,control 2,2001,2001-05-30,0.162,0.224,0.161,0.105
493,control 2,2001,2001-05-31,0.212,0.253,0.088,0.064
493,control 2,2001,2001-06-01,0.161,0.223,0.161,0.105
493,control 2,2001,2001-06-02,0.176,0.237,0.147,0.1
493,control 2,2001,2001-06-03,0.226,0.297,0.137,0.105
493,control 2,2001,2001-06-04,0.106,0.129,0.096,0.046
493,control 2,2001,2001-06-05,0.197,0.258,0.134,0.096
493,control 2,2001,2001-06-06,0.14,0.189,0.148,0.088
493,control 2,2001,2001-06-07,,,,
493,control 2,2001,2001-06-08,0.138,0.17,0.103,0.059
493,control 2,2001,2001-06-09,0.149,0.195,0.135,0.083
493,control 2,2001,2001-06-10,0.205,0.273,0.142,0.104
493,control 2,2001,2001-06-11,0.227,0.261,0.07,0.052
493,control 2,2001,2001-06-12,0.177,0.23,0.13,0.087
493,control 2,2001,2001-06-13,0.161,0.222,0.16,0.104
493,control 2,2001,2001-06-14,0.199,0.259,0.129,0.093
493,control 2,2001,2001-06-15,,,,
493,control 2,2001,2001-07-03,0.222,0.292,0.136,0.103
493,control 2,2001,2001-07-04,0.148,0.189,0.123,0.074
493,control 2,2001,2001-07-05,0.19,0.244,0.124,0.086
493,control 2,2001,2001-07-06,0.147,0.185,0.116,0.069
493,control 2,2001,2001-07-07,0.252,0.324,0.125,0.1
493,control 2,2001,2001-07-08,0.209,0.272,0.13,0.096
493,control 2,2001,2001-07-09,,,,
493,control 2,2001,2001-07-10,0.243,0.295,0.096,0.075
493,control 2,2001,2001-07-11,0.187,0.242,0.128,0.089
493,control 2,2001,2001-07-12,0.161,0.2,0.109,0.068
493,control 2,2001,2001-07-13,0.147,0.184,0.111,0.066
493,control 2,2001,2001-07-14,0.235,0.303,0.127,0.099
493,control 2,2001,2001-07-15,0.147,0.19,0.127,0.077
493,control 2,2001,2001-07-16,0.227,0.285,0.114,0.087
493,control 2,2001,2001-07-17,0.142,0.179,0.114,0.067
493,control 2,2001,2001-07-18,0.181,0.233,0.127,0.086
493,control 2,2001,2001-07-19,0.197,0.256,0.131,0.094
493,control 2,2001,2001-07-20,0.162,0.209,0.126,0.081
493,control 2,2001,2001-07-21,0.188,0.237,0.115,0.079
493,control 2,2001,2001-07-22,0.167,0.221,0.14,0.092
493,control 2,2001,2001-07-23,0.226,0.288,0.121,0.092
493,control 2,2001,2001-07-24,0.207,0.269,0.131,0.096
493,control 2,2001,2001-07-25,,,,
493,control 2,2001,2001-07-26,0.177,0.223,0.117,0.078
493,control 2,2001,2001-07-27,0.129,0.161,0.109,0.06
493,control 2,2001,2001-07-28,0.2,0.25,0.111,0.079
493,control 2,2001,2001-07-29,0.152,0.192,0.119,0.073
493,control 2,2001,2001-07-30,0.201,0.253,0.117,0.083
493,control 2,2001,2001-07-31,0.157,0.197,0.112,0.07
493,control 2,2001,2001-08-01,0.256,0.329,0.125,0.101
493,control 2,2001,2001-08-02,0.192,0.247,0.126,0.088
493,control 2,2001,2001-08-03,0.146,0.184,0.115,0.068
493,control 2,2001,2001-08-04,0.185,0.24,0.128,0.088
493,control 2,2001,2001-08-05,0.162,0.208,0.124,0.079
493,control 2,2001,2001-08-06,0.212,0.273,0.126,0.093
493,control 2,2001,2001-08-07,0.189,0.245,0.129,0.09
493,control 2,2001,2001-08-08,0.212,0.262,0.106,0.077
493,control 2,2001,2001-08-09,0.163,0.201,0.106,0.067
493,control 2,2001,2001-08-10,,,,
493,control 2,2001,2001-08-11,0.217,0.284,0.133,0.1
493,control 2,2001,2001-08-12,0.186,0.218,0.08,0.054
493,control 2,2001,2001-08-13,0.227,0.293,0.126,0.096
493,control 2,2001,2001-08-14,0.167,0.215,0.126,0.082
493,control 2,2001,2001-08-15,0.214,0.269,0.114,0.084
493,control 2,2001,2001-08-16,0.169,0.219,0.13,0.085
